experiment,experiment_label,map_name,agent,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_win_rate_percent,ci95_low_percent,ci95_high_percent,seed_count,seeds,ci_method
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,350208,76.5625,59.375,93.75,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,400896,78.125,75.0,81.25,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,450048,82.8125,75.0,90.625,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,500736,73.4375,62.5,84.375,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,551424,84.375,68.75,100.0,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,600576,75.0,75.0,75.0,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,651264,75.0,68.75,81.25,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,700416,65.625,62.5,68.75,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,751104,71.875,65.625,78.125,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,800256,76.5625,75.0,78.125,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,850944,62.5,56.25,68.75,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,900096,59.375,46.875,71.875,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,950784,75.0,65.625,84.375,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1001472,56.25,56.25,56.25,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1050624,65.625,46.875,84.375,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1101312,71.875,59.375,84.375,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1150464,70.3125,62.5,78.125,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1201152,67.1875,53.125,81.25,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1250304,42.1875,18.75,65.625,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1300992,81.25,75.0,87.5,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1350144,65.625,59.375,71.875,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1400832,87.5,75.0,100.0,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1451520,65.625,56.25,75.0,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1500672,73.4375,56.25,90.625,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1551360,76.5625,59.375,93.75,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1600512,51.5625,40.625,62.5,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1651200,76.5625,75.0,78.125,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1700352,70.3125,59.375,81.25,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1751040,79.6875,78.125,81.25,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1800192,65.625,62.5,68.75,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1850880,71.875,71.875,71.875,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1900032,71.875,68.75,75.0,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,1950720,60.9375,56.25,65.625,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,MaskPPO,MaskPPO\V2_Navigate\MaskPPO_NS_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv8.csv,8,2001408,2001408,42.1875,25.0,59.375,2,788967690;823800835,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,50000,14.0625,3.125,25.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,100000,29.6875,28.125,31.25,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,150000,0.0,0.0,0.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,200000,15.625,0.0,31.25,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,250000,20.3125,0.0,40.625,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,300000,39.0625,28.125,50.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,350000,51.5625,50.0,53.125,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,400000,54.6875,53.125,56.25,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,450000,42.1875,31.25,53.125,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,500000,28.125,21.875,34.375,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,550000,20.3125,0.0,40.625,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,600000,32.8125,18.75,46.875,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,650000,34.375,31.25,37.5,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,700000,43.75,40.625,46.875,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,750000,53.125,46.875,59.375,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,800000,23.4375,21.875,25.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,850000,34.375,28.125,40.625,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,900000,9.375,3.125,15.625,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,950000,23.4375,3.125,43.75,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1000000,31.25,12.5,50.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1050000,10.9375,3.125,18.75,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1100000,15.625,6.25,25.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1150000,12.5,6.25,18.75,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1200000,17.1875,9.375,25.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1250000,14.0625,9.375,18.75,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1300000,18.75,6.25,31.25,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1350000,18.75,15.625,21.875,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1400000,15.625,6.25,25.0,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1450000,23.4375,12.5,34.375,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1500000,12.5,3.125,21.875,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1550000,25.0,21.875,28.125,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1600000,25.0,6.25,43.75,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1650000,18.75,0.0,37.5,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1700000,9.375,3.125,15.625,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1750000,3.125,0.0,6.25,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1800000,6.25,3.125,9.375,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1850000,1.5625,0.0,3.125,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1900000,20.3125,6.25,34.375,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,1950000,1.5625,0.0,3.125,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
equal_terminal_reward_25,Equal terminal rewards (= 25),V2_Navigate,QMIX,Qmix_reduced\V2_Navigate\QMIX_reduced_equal_terminal_reward_25\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2000000,2000000,4.6875,0.0,9.375,2,761503082;1905409104,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,50688,10.9375,6.25,15.625,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,101376,3.125,0.0,6.25,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,150528,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,201216,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,250368,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,301056,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,350208,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,400896,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
reward_swap,Terminal rewards swapped,V1_Base,MAPPO,MAPPO_reduced\V1_Base\MAPPO_reduced_terminal_reward_swap\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,2001408,450048,0.0,0.0,0.0,2,712993367;2008076029,percentile bootstrap across seeds (10000 resamples)
