grid,grid_label,agent,version,variant,map_name,csv_path,eval_envs,source_max_checkpoint_steps,checkpoint_steps,mean_nav_win_rate_percent,mean_combat_win_rate_percent,mean_win_rate_percent,seed_count,mean_episodes
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,5700096,89.583333,0.0,89.583333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,5750784,83.333333,0.0,83.333333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,5801472,84.375,0.0,84.375,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,5850624,92.708333,0.0,92.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,5901312,83.333333,0.0,83.333333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,5950464,77.083333,0.0,77.083333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6001152,86.458333,0.0,86.458333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6050304,95.833333,0.0,95.833333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6100992,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6150144,85.416667,0.0,85.416667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6200832,86.458333,0.0,86.458333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6251520,86.458333,0.0,86.458333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6300672,88.541667,0.0,88.541667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6351360,81.25,0.0,81.25,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6400512,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6451200,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6500352,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6551040,80.208333,0.0,80.208333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6600192,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6650880,93.75,0.0,93.75,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6700032,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6750720,86.458333,0.0,86.458333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6801408,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6850560,93.75,0.0,93.75,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6901248,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,6950400,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7001088,98.958333,0.0,98.958333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7050240,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7100928,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7150080,88.541667,0.0,88.541667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7200768,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7251456,85.416667,0.0,85.416667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7300608,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7351296,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7400448,93.75,0.0,93.75,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7451136,88.541667,0.0,88.541667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7500288,95.833333,0.0,95.833333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7550976,100.0,0.0,100.0,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7600128,95.833333,0.0,95.833333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7650816,89.583333,0.0,89.583333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7701504,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7750656,92.708333,0.0,92.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7801344,97.916667,0.0,97.916667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7850496,95.833333,0.0,95.833333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7901184,85.416667,0.0,85.416667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,7950336,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8001024,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8050176,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8100864,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8150016,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8200704,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8251392,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8300544,92.708333,0.0,92.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8351232,92.708333,0.0,92.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8400384,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8451072,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8500224,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8550912,87.5,0.0,87.5,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8600064,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8650752,86.458333,0.0,86.458333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8701440,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8750592,87.5,0.0,87.5,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8801280,92.708333,0.0,92.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8850432,89.583333,0.0,89.583333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8901120,88.541667,0.0,88.541667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,8950272,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9000960,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9050112,89.583333,0.0,89.583333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9100800,91.666667,0.0,91.666667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9151488,95.833333,0.0,95.833333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9200640,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9251328,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9300480,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9351168,87.5,0.0,87.5,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9400320,94.791667,0.0,94.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9451008,97.916667,0.0,97.916667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9500160,96.875,0.0,96.875,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9550848,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9600000,97.916667,0.0,97.916667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9650688,100.0,0.0,100.0,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9701376,93.75,0.0,93.75,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9750528,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9801216,92.708333,0.0,92.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9850368,78.125,0.0,78.125,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9901056,92.708333,0.0,92.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,9950208,87.5,0.0,87.5,3,32.0
10m,"10M, 8 eval envs",MAPPO,V1,Navigate,V1_Navigate,MAPPO_reduced\V1_Navigate\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,10000896,90.625,0.0,90.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,50688,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,101376,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,150528,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,201216,25.0,0.0,25.0,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,250368,33.333333,0.0,33.333333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,301056,19.791667,0.0,19.791667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,350208,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,400896,23.958333,0.0,23.958333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,450048,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,500736,11.458333,0.0,11.458333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,551424,15.625,0.0,15.625,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,600576,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,651264,17.708333,0.0,17.708333,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,700416,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,751104,12.5,0.0,12.5,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,800256,18.75,0.0,18.75,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,850944,13.541667,0.0,13.541667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,900096,9.375,0.0,9.375,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,950784,10.416667,0.0,10.416667,3,32.0
10m,"10M, 8 eval envs",MAPPO,V2,Base,V2_Base,MAPPO_reduced\V2_Base\MAPPO_reduced\checkpoint_sweep\checkpoint_metrics_32ep_greedy_nenv8.csv,8,10000896,1001472,4.166667,0.0,4.166667,3,32.0
