agent,version,variant,map_name,csv_path,checkpoint_steps,mean_nav_win_rate_percent,mean_combat_win_rate_percent,mean_win_rate_percent,seed_count,mean_episodes
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,2.083333,0.0,2.083333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,6.25,0.0,6.25,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,3.125,0.0,3.125,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,6.25,0.0,6.25,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,7.291667,0.0,7.291667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,12.5,0.0,12.5,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,700416,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,751104,6.25,0.0,6.25,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,800256,9.375,0.0,9.375,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,850944,6.25,0.0,6.25,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,900096,10.416667,0.0,10.416667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,950784,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1001472,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1050624,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1101312,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1150464,18.75,0.0,18.75,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1201152,10.416667,0.0,10.416667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1250304,15.625,0.0,15.625,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1300992,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1350144,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1400832,22.916667,0.0,22.916667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1451520,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1500672,10.416667,0.0,10.416667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1551360,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1600512,10.416667,0.0,10.416667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1651200,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1700352,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1751040,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1800192,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1850880,17.708333,0.0,17.708333,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1900032,15.625,0.0,15.625,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1950720,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Combat,V2_Combat,MaskPPO\V2_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,2001408,23.958333,0.0,23.958333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,22.916667,0.0,22.916667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,23.958333,0.0,23.958333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,33.333333,0.0,33.333333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,42.708333,0.0,42.708333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,32.291667,0.0,32.291667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,21.875,0.0,21.875,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,19.791667,0.0,19.791667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,31.25,0.0,31.25,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,26.041667,0.0,26.041667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,5.208333,0.0,5.208333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,23.958333,0.0,23.958333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,5.208333,0.0,5.208333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,700416,10.416667,0.0,10.416667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,751104,22.916667,0.0,22.916667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,800256,13.541667,0.0,13.541667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,850944,19.791667,0.0,19.791667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,900096,16.666667,0.0,16.666667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,950784,12.5,0.0,12.5,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1001472,8.333333,0.0,8.333333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1050624,44.791667,0.0,44.791667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1101312,54.166667,0.0,54.166667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1150464,45.833333,0.0,45.833333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1201152,40.625,0.0,40.625,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1250304,31.25,0.0,31.25,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1300992,41.666667,0.0,41.666667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1350144,38.541667,0.0,38.541667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1400832,20.833333,0.0,20.833333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1451520,40.625,0.0,40.625,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1500672,29.166667,0.0,29.166667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1551360,9.375,0.0,9.375,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1600512,11.458333,0.0,11.458333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1651200,20.833333,0.0,20.833333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1700352,26.041667,0.0,26.041667,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1751040,0.0,0.0,0.0,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1800192,17.708333,0.0,17.708333,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1850880,28.125,0.0,28.125,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1900032,21.875,0.0,21.875,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1950720,9.375,0.0,9.375,3,32.0
MaskPPO,V2,Navigate,V2_Navigate,MaskPPO\V2_Navigate\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,2001408,10.416667,0.0,10.416667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,7.291667,0.0,7.291667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,16.666667,0.0,16.666667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,9.375,0.0,9.375,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,7.291667,0.0,7.291667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,6.25,0.0,6.25,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,6.25,0.0,6.25,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,9.375,0.0,9.375,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,8.333333,0.0,8.333333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,11.458333,0.0,11.458333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,7.291667,0.0,7.291667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,6.25,0.0,6.25,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,7.291667,0.0,7.291667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,3.125,0.0,3.125,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,700416,6.25,0.0,6.25,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,751104,8.333333,0.0,8.333333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,800256,3.125,0.0,3.125,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,850944,9.375,0.0,9.375,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,900096,14.583333,0.0,14.583333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,950784,6.25,0.0,6.25,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1001472,11.458333,0.0,11.458333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1050624,13.541667,0.0,13.541667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1101312,14.583333,0.0,14.583333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1150464,4.166667,0.0,4.166667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1201152,9.375,0.0,9.375,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1250304,14.583333,0.0,14.583333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1300992,18.75,0.0,18.75,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1350144,19.791667,0.0,19.791667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1400832,15.625,0.0,15.625,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1451520,8.333333,0.0,8.333333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1500672,12.5,0.0,12.5,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1551360,12.5,0.0,12.5,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1600512,11.458333,0.0,11.458333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1651200,17.708333,0.0,17.708333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1700352,10.416667,0.0,10.416667,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1751040,20.833333,0.0,20.833333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1800192,17.708333,0.0,17.708333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1850880,11.458333,0.0,11.458333,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1900032,18.75,0.0,18.75,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,1950720,25.0,0.0,25.0,3,32.0
MaskPPO,V3,Base,V3_Base,MaskPPO\V3_Base\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,2001408,16.666667,0.0,16.666667,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,50688,17.708333,0.0,17.708333,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,101376,7.291667,0.0,7.291667,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,150528,17.708333,0.0,17.708333,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,201216,6.25,0.0,6.25,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,250368,8.333333,0.0,8.333333,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,301056,3.125,0.0,3.125,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,350208,1.041667,0.0,1.041667,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,400896,7.291667,0.0,7.291667,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,450048,6.25,0.0,6.25,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,500736,4.166667,0.0,4.166667,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,551424,8.333333,0.0,8.333333,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,600576,10.416667,0.0,10.416667,3,32.0
MaskPPO,V3,Combat,V3_Combat,MaskPPO\V3_Combat\MaskPPO_NS_reduced\checkpoint_sweep\checkpoint_metrics_32ep_det_nenv16.csv,651264,9.375,0.0,9.375,3,32.0
